item_id,order_id,product_id,quantity,unit_price
I-002328,O-00926,P-032,2,45
I-002329,O-00926,P-025,2,18
I-002330,O-00926,P-007,3,98
I-002331,O-00926,P-034,1,45
I-002332,O-00927,P-033,2,18
I-002333,O-00927,P-006,1,85
I-002334,O-00928,P-028,3,38
I-002335,O-00928,P-022,2,85
I-002336,O-00928,P-003,1,120
I-002337,O-00928,P-026,1,52
I-002338,O-00929,P-021,2,24
I-002339,O-00929,P-003,1,120
I-002340,O-00930,P-005,2,45
I-002341,O-00931,P-024,2,65
I-002342,O-00931,P-002,1,85
I-002343,O-00932,P-013,3,18
I-002344,O-00932,P-028,3,38
I-002345,O-00932,P-032,2,45
I-002346,O-00933,P-002,3,85
I-002347,O-00934,P-008,2,65
I-002348,O-00935,P-034,1,45
I-002349,O-00935,P-019,2,18
I-002350,O-00935,P-029,1,58
I-002351,O-00936,P-033,3,18
I-002352,O-00936,P-003,3,120
I-002353,O-00936,P-008,2,65
I-002354,O-00937,P-032,3,45
I-002355,O-00937,P-010,2,45
I-002356,O-00937,P-016,1,24
I-002357,O-00938,P-027,3,52
I-002358,O-00938,P-012,2,65
I-002359,O-00938,P-028,1,38
I-002360,O-00938,P-007,2,98
I-002361,O-00939,P-032,3,45
I-002362,O-00939,P-031,3,85
I-002363,O-00940,P-004,1,72
I-002364,O-00940,P-001,2,38
I-002365,O-00940,P-001,2,38
I-002366,O-00941,P-020,2,120
I-002367,O-00942,P-023,1,85
I-002368,O-00942,P-001,2,38
I-002369,O-00942,P-005,2,45
I-002370,O-00942,P-005,2,45
I-002371,O-00943,P-004,3,72
I-002372,O-00943,P-008,1,65
I-002373,O-00944,P-010,2,45
I-002374,O-00945,P-018,2,98
I-002375,O-00946,P-019,3,18
I-002376,O-00947,P-016,2,24
I-002377,O-00948,P-001,3,38
I-002378,O-00949,P-032,2,45
I-002379,O-00949,P-007,1,98
I-002380,O-00949,P-016,3,24
I-002381,O-00949,P-021,2,24
I-002382,O-00950,P-027,3,52
I-002383,O-00951,P-001,2,38
I-002384,O-00951,P-008,3,65
I-002385,O-00952,P-024,3,65
I-002386,O-00953,P-009,2,98
I-002387,O-00954,P-014,3,38
I-002388,O-00955,P-018,3,98
I-002389,O-00955,P-023,3,85
I-002390,O-00955,P-002,1,85
I-002391,O-00955,P-006,2,85
I-002392,O-00956,P-006,1,85
I-002393,O-00957,P-011,2,85
I-002394,O-00957,P-011,2,85
I-002395,O-00958,P-008,3,65
I-002396,O-00958,P-011,3,85
I-002397,O-00958,P-003,2,120
I-002398,O-00958,P-019,3,18
I-002399,O-00959,P-024,1,65
I-002400,O-00960,P-005,2,45
I-002401,O-00960,P-022,2,85
I-002402,O-00961,P-020,3,120
I-002403,O-00961,P-003,2,120
I-002404,O-00961,P-002,1,85
I-002405,O-00962,P-009,2,98
I-002406,O-00963,P-018,3,98
I-002407,O-00964,P-010,2,45
I-002408,O-00964,P-024,2,65
I-002409,O-00964,P-027,2,52
I-002410,O-00964,P-002,2,85
I-002411,O-00965,P-020,2,120
I-002412,O-00965,P-020,2,120
I-002413,O-00965,P-013,2,18
I-002414,O-00965,P-017,2,58
I-002415,O-00966,P-018,3,98
I-002416,O-00966,P-019,3,18
I-002417,O-00966,P-020,3,120
I-002418,O-00966,P-002,1,85
I-002419,O-00967,P-011,1,85
I-002420,O-00967,P-019,1,18
I-002421,O-00967,P-009,3,98
I-002422,O-00968,P-008,3,65
I-002423,O-00968,P-029,1,58
I-002424,O-00968,P-033,3,18
I-002425,O-00969,P-017,3,58
I-002426,O-00969,P-009,3,98
I-002427,O-00969,P-017,2,58
I-002428,O-00969,P-003,1,120
I-002429,O-00970,P-033,3,18
I-002430,O-00970,P-015,1,18
I-002431,O-00970,P-009,3,98
I-002432,O-00971,P-023,2,85
I-002433,O-00971,P-006,3,85
I-002434,O-00972,P-015,3,18
I-002435,O-00972,P-013,1,18
I-002436,O-00972,P-001,2,38
I-002437,O-00972,P-004,3,72
I-002438,O-00973,P-016,1,24
I-002439,O-00974,P-018,3,98
I-002440,O-00974,P-032,2,45
I-002441,O-00974,P-016,1,24
I-002442,O-00974,P-007,2,98
I-002443,O-00975,P-033,3,18
I-002444,O-00976,P-025,2,18
I-002445,O-00977,P-019,3,18
I-002446,O-00978,P-018,1,98
I-002447,O-00978,P-017,3,58
I-002448,O-00978,P-021,3,24
I-002449,O-00978,P-018,3,98
I-002450,O-00979,P-015,3,18
I-002451,O-00980,P-007,1,98
I-002452,O-00981,P-010,2,45
I-002453,O-00981,P-029,1,58
I-002454,O-00982,P-006,2,85
I-002455,O-00982,P-029,1,58
I-002456,O-00983,P-021,3,24
I-002457,O-00983,P-015,2,18
I-002458,O-00984,P-006,1,85
I-002459,O-00984,P-011,3,85
I-002460,O-00985,P-033,2,18
I-002461,O-00986,P-028,3,38
I-002462,O-00986,P-005,1,45
I-002463,O-00986,P-008,1,65
I-002464,O-00987,P-033,2,18
I-002465,O-00987,P-001,1,38
I-002466,O-00988,P-004,2,72
I-002467,O-00988,P-025,1,18
I-002468,O-00988,P-014,2,38
I-002469,O-00989,P-024,1,65
I-002470,O-00989,P-002,2,85
I-002471,O-00989,P-008,3,65
I-002472,O-00990,P-014,2,38
I-002473,O-00990,P-007,3,98
I-002474,O-00990,P-018,2,98
I-002475,O-00990,P-030,3,32
I-002476,O-00991,P-029,1,58
I-002477,O-00991,P-034,2,45
I-002478,O-00992,P-032,3,45
I-002479,O-00993,P-026,1,52
I-002480,O-00993,P-004,2,72
I-002481,O-00993,P-001,1,38
I-002482,O-00993,P-013,2,18
I-002483,O-00994,P-010,2,45
I-002484,O-00994,P-017,3,58
I-002485,O-00995,P-001,2,38
I-002486,O-00995,P-030,1,32
I-002487,O-00995,P-010,1,45
I-002488,O-00996,P-022,2,85
I-002489,O-00997,P-021,2,24
I-002490,O-00998,P-013,3,18
I-002491,O-00998,P-024,1,65
I-002492,O-00998,P-018,2,98
I-002493,O-00998,P-017,1,58
I-002494,O-00999,P-021,1,24
I-002495,O-00999,P-031,2,85
I-002496,O-01000,P-009,3,98
I-002497,O-01000,P-032,3,45
I-002498,O-01001,P-018,2,98
I-002499,O-01001,P-031,1,85
I-002500,O-01001,P-024,1,65
I-002501,O-01001,P-006,2,85
I-002502,O-01002,P-028,3,38
I-002503,O-01002,P-028,2,38
I-002504,O-01002,P-001,1,38
I-002505,O-01002,P-009,3,98
I-002506,O-01003,P-003,3,120
I-002507,O-01003,P-018,2,98
I-002508,O-01003,P-015,1,18
I-002509,O-01003,P-021,3,24
I-002510,O-01004,P-025,3,18
I-002511,O-01004,P-003,3,120
I-002512,O-01004,P-033,3,18
I-002513,O-01005,P-033,1,18
I-002514,O-01005,P-005,2,45
I-002515,O-01006,P-021,1,24
I-002516,O-01006,P-002,2,85
I-002517,O-01007,P-029,1,58
I-002518,O-01007,P-006,3,85
I-002519,O-01007,P-022,3,85
I-002520,O-01008,P-023,1,85
I-002521,O-01009,P-019,3,18
I-002522,O-01009,P-020,2,120
I-002523,O-01010,P-023,1,85
I-002524,O-01011,P-007,3,98
I-002525,O-01011,P-003,3,120
I-002526,O-01011,P-024,1,65
I-002527,O-01011,P-010,1,45
I-002528,O-01012,P-010,3,45
I-002529,O-01012,P-030,3,32
I-002530,O-01012,P-009,1,98
I-002531,O-01013,P-027,3,52
I-002532,O-01013,P-033,2,18
I-002533,O-01014,P-008,1,65
I-002534,O-01014,P-005,3,45
I-002535,O-01014,P-024,1,65
I-002536,O-01014,P-006,3,85
I-002537,O-01015,P-034,2,45
I-002538,O-01016,P-018,1,98
I-002539,O-01016,P-001,3,38
I-002540,O-01016,P-012,2,65
I-002541,O-01017,P-002,3,85
I-002542,O-01017,P-007,1,98
I-002543,O-01017,P-021,1,24
I-002544,O-01017,P-025,2,18
I-002545,O-01018,P-007,3,98
I-002546,O-01018,P-034,2,45
I-002547,O-01019,P-006,1,85
I-002548,O-01019,P-003,3,120
I-002549,O-01020,P-009,1,98
I-002550,O-01021,P-017,2,58
I-002551,O-01021,P-014,2,38
I-002552,O-01021,P-032,1,45
I-002553,O-01021,P-010,2,45
I-002554,O-01022,P-020,3,120
I-002555,O-01022,P-005,1,45
I-002556,O-01023,P-008,2,65
I-002557,O-01024,P-014,3,38
I-002558,O-01024,P-029,2,58
I-002559,O-01024,P-011,3,85
I-002560,O-01025,P-002,1,85
I-002561,O-01026,P-024,3,65
I-002562,O-01026,P-019,2,18
I-002563,O-01027,P-013,3,18
I-002564,O-01028,P-034,2,45
I-002565,O-01029,P-029,1,58
I-002566,O-01029,P-002,1,85
I-002567,O-01030,P-030,2,32
I-002568,O-01031,P-030,1,32
I-002569,O-01031,P-012,1,65
I-002570,O-01031,P-012,2,65
I-002571,O-01032,P-021,1,24
I-002572,O-01032,P-007,3,98
I-002573,O-01032,P-002,3,85
I-002574,O-01033,P-005,2,45
I-002575,O-01033,P-026,2,52
I-002576,O-01033,P-008,3,65
I-002577,O-01033,P-020,1,120
I-002578,O-01034,P-005,3,45
I-002579,O-01034,P-016,2,24
I-002580,O-01034,P-029,1,58
I-002581,O-01035,P-022,3,85
I-002582,O-01035,P-020,2,120
I-002583,O-01035,P-007,1,98
I-002584,O-01036,P-013,1,18
I-002585,O-01036,P-033,1,18
I-002586,O-01036,P-021,3,24
I-002587,O-01036,P-022,1,85
I-002588,O-01037,P-026,1,52
I-002589,O-01037,P-034,3,45
I-002590,O-01037,P-026,2,52
I-002591,O-01038,P-028,3,38
I-002592,O-01038,P-034,2,45
I-002593,O-01038,P-017,2,58
I-002594,O-01038,P-002,3,85
I-002595,O-01039,P-032,3,45
I-002596,O-01040,P-004,1,72
I-002597,O-01040,P-001,2,38
I-002598,O-01041,P-005,3,45
I-002599,O-01041,P-004,1,72
I-002600,O-01042,P-004,1,72
I-002601,O-01042,P-028,3,38
I-002602,O-01042,P-030,3,32
I-002603,O-01042,P-011,3,85
I-002604,O-01043,P-005,3,45
I-002605,O-01043,P-028,1,38
I-002606,O-01043,P-007,3,98
I-002607,O-01043,P-027,2,52
I-002608,O-01044,P-008,3,65
I-002609,O-01044,P-009,3,98
I-002610,O-01045,P-005,2,45
I-002611,O-01045,P-023,2,85
I-002612,O-01045,P-001,2,38
I-002613,O-01046,P-007,2,98
I-002614,O-01046,P-018,3,98
I-002615,O-01046,P-007,3,98
I-002616,O-01047,P-003,2,120
I-002617,O-01047,P-005,1,45
I-002618,O-01048,P-032,1,45
I-002619,O-01049,P-024,3,65
I-002620,O-01049,P-027,2,52
I-002621,O-01049,P-010,3,45
I-002622,O-01050,P-019,3,18
I-002623,O-01050,P-029,2,58
I-002624,O-01050,P-008,2,65
I-002625,O-01050,P-004,3,72
I-002626,O-01051,P-034,1,45
I-002627,O-01052,P-020,3,120
I-002628,O-01052,P-019,3,18
I-002629,O-01053,P-020,1,120
I-002630,O-01054,P-027,2,52
I-002631,O-01054,P-026,3,52
I-002632,O-01054,P-002,1,85
I-002633,O-01054,P-010,2,45
I-002634,O-01055,P-015,2,18
I-002635,O-01055,P-023,2,85
I-002636,O-01055,P-024,3,65
I-002637,O-01055,P-013,1,18
I-002638,O-01056,P-002,3,85
I-002639,O-01056,P-018,2,98
I-002640,O-01057,P-012,2,65
I-002641,O-01058,P-005,1,45
I-002642,O-01058,P-016,2,24
I-002643,O-01058,P-010,1,45
I-002644,O-01058,P-022,1,85
I-002645,O-01059,P-001,3,38
I-002646,O-01060,P-034,2,45
I-002647,O-01060,P-018,3,98
I-002648,O-01060,P-023,2,85
I-002649,O-01060,P-001,1,38
I-002650,O-01061,P-025,3,18
I-002651,O-01061,P-025,2,18
I-002652,O-01062,P-029,2,58
I-002653,O-01062,P-001,2,38
I-002654,O-01062,P-008,3,65
I-002655,O-01062,P-018,1,98
I-002656,O-01063,P-028,3,38
I-002657,O-01063,P-006,3,85
I-002658,O-01063,P-015,3,18
I-002659,O-01064,P-012,2,65
I-002660,O-01065,P-029,1,58
I-002661,O-01066,P-004,2,72
I-002662,O-01067,P-033,2,18
I-002663,O-01067,P-015,1,18
I-002664,O-01067,P-030,1,32
I-002665,O-01067,P-012,3,65
I-002666,O-01068,P-015,3,18
I-002667,O-01068,P-011,2,85
I-002668,O-01068,P-005,2,45
I-002669,O-01069,P-029,2,58
I-002670,O-01070,P-014,2,38
I-002671,O-01071,P-004,3,72
I-002672,O-01071,P-021,1,24
I-002673,O-01072,P-032,3,45
I-002674,O-01072,P-021,2,24
I-002675,O-01072,P-017,2,58
I-002676,O-01073,P-019,3,18
I-002677,O-01073,P-008,3,65
I-002678,O-01073,P-011,2,85
I-002679,O-01073,P-024,3,65
I-002680,O-01074,P-031,3,85
I-002681,O-01074,P-032,3,45
I-002682,O-01075,P-034,3,45
I-002683,O-01075,P-008,2,65
I-002684,O-01075,P-025,3,18
I-002685,O-01076,P-006,2,85
I-002686,O-01076,P-009,1,98
I-002687,O-01076,P-012,1,65
I-002688,O-01077,P-002,3,85
I-002689,O-01077,P-014,3,38
I-002690,O-01078,P-020,1,120
I-002691,O-01078,P-028,3,38
I-002692,O-01078,P-023,2,85
I-002693,O-01079,P-031,3,85
I-002694,O-01079,P-008,3,65
I-002695,O-01079,P-003,1,120
I-002696,O-01079,P-023,3,85
I-002697,O-01080,P-019,1,18
I-002698,O-01081,P-028,2,38
I-002699,O-01081,P-017,2,58
I-002700,O-01081,P-033,1,18
I-002701,O-01082,P-004,3,72
I-002702,O-01082,P-008,1,65
I-002703,O-01082,P-005,3,45
I-002704,O-01083,P-008,2,65
I-002705,O-01083,P-012,1,65
I-002706,O-01084,P-011,3,85
I-002707,O-01084,P-026,1,52
I-002708,O-01084,P-025,2,18
I-002709,O-01084,P-005,2,45
I-002710,O-01085,P-027,1,52
I-002711,O-01086,P-009,2,98
I-002712,O-01086,P-021,1,24
I-002713,O-01086,P-025,1,18
I-002714,O-01087,P-024,1,65
I-002715,O-01087,P-022,3,85
I-002716,O-01088,P-016,2,24
I-002717,O-01088,P-009,3,98
I-002718,O-01089,P-028,1,38
I-002719,O-01089,P-023,2,85
I-002720,O-01089,P-009,2,98
I-002721,O-01090,P-017,1,58
I-002722,O-01090,P-021,1,24
I-002723,O-01090,P-032,2,45
I-002724,O-01091,P-011,2,85
I-002725,O-01092,P-017,2,58
I-002726,O-01093,P-028,1,38
I-002727,O-01094,P-031,2,85
I-002728,O-01094,P-030,3,32
I-002729,O-01094,P-005,1,45
I-002730,O-01094,P-021,1,24
I-002731,O-01095,P-021,3,24
I-002732,O-01095,P-009,1,98
I-002733,O-01096,P-003,1,120
I-002734,O-01096,P-030,2,32
I-002735,O-01096,P-024,1,65
I-002736,O-01096,P-034,3,45
I-002737,O-01097,P-007,3,98
I-002738,O-01098,P-014,1,38
I-002739,O-01098,P-025,2,18
I-002740,O-01099,P-026,2,52
I-002741,O-01099,P-003,2,120
I-002742,O-01099,P-028,2,38
I-002743,O-01100,P-031,2,85
I-002744,O-01101,P-006,3,85
I-002745,O-01101,P-026,2,52
I-002746,O-01102,P-030,2,32
I-002747,O-01102,P-028,1,38
I-002748,O-01103,P-015,2,18
I-002749,O-01103,P-017,3,58
I-002750,O-01103,P-003,3,120
I-002751,O-01103,P-025,1,18
I-002752,O-01104,P-019,3,18
I-002753,O-01104,P-021,3,24
I-002754,O-01104,P-030,1,32
I-002755,O-01104,P-030,3,32
I-002756,O-01105,P-025,3,18
I-002757,O-01105,P-033,2,18
I-002758,O-01105,P-020,3,120
I-002759,O-01105,P-017,2,58
I-002760,O-01106,P-006,1,85
I-002761,O-01106,P-028,1,38
I-002762,O-01107,P-014,3,38
I-002763,O-01108,P-029,2,58
I-002764,O-01108,P-011,2,85
I-002765,O-01108,P-019,2,18
I-002766,O-01109,P-031,1,85
I-002767,O-01109,P-033,2,18
I-002768,O-01110,P-002,3,85
I-002769,O-01110,P-031,1,85
I-002770,O-01110,P-002,1,85
I-002771,O-01110,P-034,2,45
I-002772,O-01111,P-001,1,38
I-002773,O-01111,P-005,2,45
I-002774,O-01111,P-024,2,65
I-002775,O-01111,P-001,1,38
I-002776,O-01112,P-011,3,85
I-002777,O-01112,P-009,1,98
I-002778,O-01112,P-014,2,38
I-002779,O-01112,P-032,1,45
I-002780,O-01113,P-015,1,18
I-002781,O-01113,P-007,3,98
I-002782,O-01113,P-032,3,45
I-002783,O-01113,P-030,1,32
I-002784,O-01114,P-032,1,45
I-002785,O-01115,P-010,1,45
I-002786,O-01115,P-019,3,18
I-002787,O-01115,P-031,2,85
I-002788,O-01116,P-019,1,18
I-002789,O-01116,P-034,1,45
I-002790,O-01117,P-010,3,45
I-002791,O-01118,P-029,3,58
I-002792,O-01118,P-018,2,98
I-002793,O-01118,P-006,3,85
I-002794,O-01118,P-024,3,65
I-002795,O-01119,P-012,2,65
I-002796,O-01119,P-027,3,52
I-002797,O-01119,P-023,3,85
I-002798,O-01120,P-033,1,18
I-002799,O-01121,P-009,3,98
I-002800,O-01121,P-005,3,45
I-002801,O-01121,P-017,3,58
I-002802,O-01122,P-001,1,38
I-002803,O-01122,P-032,3,45
I-002804,O-01123,P-018,1,98
I-002805,O-01123,P-008,2,65
I-002806,O-01123,P-006,3,85
I-002807,O-01123,P-014,2,38
I-002808,O-01124,P-020,2,120
I-002809,O-01124,P-018,1,98
I-002810,O-01124,P-031,2,85
I-002811,O-01125,P-010,3,45
I-002812,O-01126,P-025,1,18
I-002813,O-01126,P-026,2,52
I-002814,O-01127,P-016,3,24
I-002815,O-01127,P-018,2,98
I-002816,O-01127,P-024,1,65
I-002817,O-01127,P-029,1,58
I-002818,O-01128,P-034,2,45
I-002819,O-01128,P-005,3,45
I-002820,O-01128,P-031,1,85
I-002821,O-01129,P-022,2,85
I-002822,O-01130,P-027,3,52
I-002823,O-01130,P-033,3,18
I-002824,O-01130,P-008,2,65
I-002825,O-01131,P-019,3,18
I-002826,O-01131,P-018,2,98
I-002827,O-01131,P-030,2,32
I-002828,O-01132,P-021,1,24
I-002829,O-01133,P-028,3,38
I-002830,O-01133,P-034,3,45
I-002831,O-01134,P-026,1,52
I-002832,O-01134,P-012,3,65
I-002833,O-01134,P-016,1,24
I-002834,O-01134,P-022,3,85
I-002835,O-01135,P-034,1,45
I-002836,O-01135,P-022,1,85
I-002837,O-01135,P-006,1,85
I-002838,O-01135,P-005,2,45
I-002839,O-01136,P-017,3,58
I-002840,O-01136,P-027,2,52
I-002841,O-01136,P-022,3,85
I-002842,O-01136,P-033,1,18
I-002843,O-01137,P-021,2,24
I-002844,O-01138,P-030,3,32
I-002845,O-01138,P-027,1,52
I-002846,O-01138,P-012,2,65
I-002847,O-01138,P-013,2,18
I-002848,O-01139,P-024,2,65
I-002849,O-01139,P-030,2,32
I-002850,O-01139,P-034,1,45
I-002851,O-01139,P-018,2,98
I-002852,O-01140,P-011,1,85
I-002853,O-01140,P-018,3,98
I-002854,O-01140,P-010,1,45
I-002855,O-01141,P-033,1,18
I-002856,O-01141,P-028,3,38
I-002857,O-01141,P-028,2,38
I-002858,O-01142,P-028,2,38
I-002859,O-01142,P-008,1,65
I-002860,O-01142,P-001,2,38
I-002861,O-01143,P-008,3,65
I-002862,O-01143,P-008,2,65
I-002863,O-01143,P-029,1,58
I-002864,O-01143,P-023,3,85
I-002865,O-01144,P-010,2,45
I-002866,O-01145,P-030,3,32
I-002867,O-01145,P-031,3,85
I-002868,O-01146,P-016,1,24
I-002869,O-01146,P-033,3,18
I-002870,O-01147,P-031,3,85
I-002871,O-01147,P-002,1,85
I-002872,O-01148,P-030,2,32
I-002873,O-01149,P-003,2,120
I-002874,O-01149,P-009,1,98
I-002875,O-01149,P-017,2,58
I-002876,O-01149,P-017,3,58
I-002877,O-01150,P-021,3,24
I-002878,O-01150,P-011,2,85
I-002879,O-01150,P-031,2,85
I-002880,O-01151,P-004,1,72
I-002881,O-01151,P-032,2,45
I-002882,O-01151,P-005,1,45
I-002883,O-01151,P-003,1,120
I-002884,O-01152,P-032,3,45
I-002885,O-01153,P-012,2,65
I-002886,O-01153,P-008,1,65
I-002887,O-01153,P-001,3,38
I-002888,O-01153,P-029,1,58
I-002889,O-01154,P-023,1,85
I-002890,O-01154,P-024,2,65
I-002891,O-01155,P-005,1,45
I-002892,O-01156,P-001,3,38
I-002893,O-01156,P-007,2,98
I-002894,O-01157,P-020,3,120
I-002895,O-01157,P-003,3,120
I-002896,O-01157,P-004,2,72
I-002897,O-01157,P-023,1,85
I-002898,O-01158,P-033,2,18
I-002899,O-01158,P-016,1,24
I-002900,O-01158,P-032,2,45
I-002901,O-01159,P-013,3,18
I-002902,O-01159,P-002,3,85
I-002903,O-01159,P-001,3,38
I-002904,O-01159,P-010,1,45
I-002905,O-01160,P-019,2,18
I-002906,O-01160,P-006,2,85
I-002907,O-01160,P-026,3,52
I-002908,O-01160,P-003,1,120
I-002909,O-01161,P-024,1,65
I-002910,O-01162,P-015,3,18
I-002911,O-01162,P-019,2,18
I-002912,O-01163,P-003,1,120
I-002913,O-01163,P-025,1,18
I-002914,O-01163,P-026,1,52
I-002915,O-01164,P-025,1,18
I-002916,O-01165,P-026,1,52
I-002917,O-01166,P-022,1,85
I-002918,O-01166,P-025,2,18
I-002919,O-01166,P-011,3,85
I-002920,O-01166,P-018,3,98
I-002921,O-01167,P-033,2,18
I-002922,O-01168,P-025,2,18
I-002923,O-01168,P-018,3,98
I-002924,O-01168,P-021,1,24
I-002925,O-01169,P-016,3,24
I-002926,O-01169,P-034,1,45
I-002927,O-01170,P-005,1,45
I-002928,O-01170,P-033,1,18
I-002929,O-01170,P-031,3,85
I-002930,O-01171,P-011,3,85
I-002931,O-01171,P-017,2,58
I-002932,O-01171,P-030,2,32
I-002933,O-01172,P-014,2,38
I-002934,O-01172,P-029,2,58
I-002935,O-01172,P-008,2,65
I-002936,O-01172,P-004,2,72
I-002937,O-01173,P-004,2,72
I-002938,O-01173,P-032,1,45
I-002939,O-01174,P-034,1,45
I-002940,O-01174,P-034,2,45
I-002941,O-01175,P-018,2,98
I-002942,O-01175,P-022,1,85
I-002943,O-01175,P-023,2,85
I-002944,O-01176,P-022,1,85
I-002945,O-01176,P-001,2,38
I-002946,O-01176,P-001,1,38
I-002947,O-01177,P-029,2,58
I-002948,O-01177,P-004,2,72
I-002949,O-01177,P-032,3,45
I-002950,O-01177,P-004,1,72
I-002951,O-01178,P-033,2,18
I-002952,O-01178,P-034,2,45
I-002953,O-01179,P-033,2,18
I-002954,O-01179,P-033,3,18
I-002955,O-01179,P-034,2,45
I-002956,O-01179,P-008,3,65
I-002957,O-01180,P-013,2,18
I-002958,O-01180,P-013,3,18
I-002959,O-01181,P-014,1,38
I-002960,O-01181,P-005,1,45
I-002961,O-01182,P-033,3,18
I-002962,O-01182,P-028,2,38
I-002963,O-01182,P-018,3,98
I-002964,O-01183,P-026,3,52
I-002965,O-01183,P-016,3,24
I-002966,O-01183,P-028,3,38
I-002967,O-01183,P-033,1,18
I-002968,O-01184,P-013,3,18
I-002969,O-01184,P-027,2,52
I-002970,O-01184,P-005,3,45
I-002971,O-01184,P-022,3,85
I-002972,O-01185,P-029,3,58
I-002973,O-01186,P-029,3,58
I-002974,O-01186,P-034,1,45
I-002975,O-01186,P-023,2,85
I-002976,O-01187,P-010,2,45
I-002977,O-01187,P-005,3,45
I-002978,O-01187,P-034,2,45
I-002979,O-01187,P-019,1,18
I-002980,O-01188,P-005,3,45
I-002981,O-01189,P-011,1,85
I-002982,O-01189,P-001,1,38
I-002983,O-01189,P-019,3,18
I-002984,O-01189,P-013,3,18
I-002985,O-01190,P-013,3,18
I-002986,O-01190,P-005,2,45
I-002987,O-01190,P-003,1,120
I-002988,O-01190,P-025,3,18
I-002989,O-01191,P-005,2,45
I-002990,O-01191,P-004,3,72
I-002991,O-01192,P-033,3,18
I-002992,O-01192,P-022,3,85
I-002993,O-01192,P-034,1,45
I-002994,O-01193,P-017,1,58
I-002995,O-01193,P-015,3,18
I-002996,O-01193,P-034,1,45
I-002997,O-01193,P-015,2,18
I-002998,O-01194,P-010,2,45
I-002999,O-01194,P-017,1,58
I-003000,O-01194,P-012,1,65
I-003001,O-01194,P-007,1,98
I-003002,O-01195,P-018,3,98
I-003003,O-01196,P-010,3,45
I-003004,O-01197,P-020,1,120
I-003005,O-01197,P-016,1,24
I-003006,O-01198,P-013,2,18
I-003007,O-01199,P-001,1,38
I-003008,O-01200,P-002,1,85
I-003009,O-01200,P-008,1,65
I-003010,O-01200,P-001,2,38
I-003011,O-01201,P-020,2,120
I-003012,O-01202,P-025,2,18
I-003013,O-01203,P-021,3,24
I-003014,O-01203,P-031,3,85
I-003015,O-01203,P-017,1,58
I-003016,O-01204,P-021,2,24
I-003017,O-01204,P-012,1,65
I-003018,O-01204,P-013,2,18
I-003019,O-01205,P-018,1,98
I-003020,O-01205,P-017,1,58
I-003021,O-01205,P-022,2,85
I-003022,O-01206,P-005,2,45
I-003023,O-01206,P-027,2,52
I-003024,O-01206,P-008,3,65
I-003025,O-01207,P-006,2,85
I-003026,O-01208,P-005,1,45
I-003027,O-01208,P-014,3,38
I-003028,O-01209,P-001,3,38
I-003029,O-01210,P-020,3,120
I-003030,O-01210,P-027,2,52
I-003031,O-01210,P-002,3,85
I-003032,O-01211,P-012,3,65
I-003033,O-01211,P-015,2,18
I-003034,O-01211,P-016,2,24
I-003035,O-01211,P-002,1,85
I-003036,O-01212,P-017,2,58
I-003037,O-01212,P-011,2,85
I-003038,O-01212,P-034,1,45
I-003039,O-01212,P-033,2,18
I-003040,O-01213,P-008,3,65
I-003041,O-01213,P-030,2,32
I-003042,O-01214,P-011,2,85
I-003043,O-01214,P-012,2,65
I-003044,O-01215,P-002,2,85
I-003045,O-01215,P-009,2,98
I-003046,O-01215,P-025,3,18
I-003047,O-01216,P-002,3,85
I-003048,O-01216,P-016,2,24
I-003049,O-01216,P-016,3,24
I-003050,O-01217,P-033,1,18
I-003051,O-01217,P-009,3,98
I-003052,O-01217,P-026,1,52
I-003053,O-01218,P-015,3,18
I-003054,O-01219,P-018,2,98
I-003055,O-01220,P-002,3,85
I-003056,O-01220,P-016,2,24
I-003057,O-01220,P-005,3,45
I-003058,O-01221,P-005,1,45
I-003059,O-01221,P-005,1,45
I-003060,O-01221,P-025,2,18
I-003061,O-01221,P-020,2,120
I-003062,O-01222,P-011,2,85
I-003063,O-01222,P-011,2,85
I-003064,O-01223,P-011,2,85
I-003065,O-01223,P-001,3,38
I-003066,O-01223,P-020,3,120
I-003067,O-01223,P-030,1,32
I-003068,O-01224,P-005,3,45
I-003069,O-01224,P-007,2,98
I-003070,O-01224,P-005,2,45
I-003071,O-01225,P-029,3,58
I-003072,O-01225,P-006,3,85
I-003073,O-01225,P-033,2,18
I-003074,O-01226,P-002,1,85
I-003075,O-01226,P-021,2,24
I-003076,O-01227,P-027,2,52
I-003077,O-01228,P-024,1,65
I-003078,O-01228,P-028,2,38
I-003079,O-01229,P-003,3,120
I-003080,O-01229,P-030,3,32
I-003081,O-01229,P-006,1,85
I-003082,O-01229,P-019,2,18
I-003083,O-01230,P-002,2,85
I-003084,O-01231,P-021,2,24
I-003085,O-01231,P-011,2,85
I-003086,O-01231,P-032,3,45
I-003087,O-01232,P-018,2,98
I-003088,O-01233,P-022,1,85
I-003089,O-01234,P-008,3,65
I-003090,O-01234,P-008,3,65
I-003091,O-01235,P-003,2,120
I-003092,O-01236,P-018,1,98
I-003093,O-01237,P-034,2,45
I-003094,O-01237,P-019,2,18
I-003095,O-01237,P-031,1,85
I-003096,O-01237,P-008,2,65
I-003097,O-01238,P-019,3,18
I-003098,O-01238,P-031,1,85
I-003099,O-01238,P-034,2,45
I-003100,O-01239,P-023,3,85
I-003101,O-01239,P-017,1,58
I-003102,O-01239,P-019,3,18
I-003103,O-01240,P-033,2,18
